estado,pcode1,municipio,pcode2,parroquia,pcode3,ubicacion
BOLIVAR,VE07,PIAR,VE0706,SECCION CAPITAL PIAR,VE070601,UE MORALES MARCANO
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,UE SAN JUAN BAUTISTA SAN JUAN DE COLON
ANZOATEGUI,VE03,ANACO,VE0301,ANACO,VE030101,UE SANTA TERESA DE JESUS FE Y ALEGRIA
BOLIVAR,VE07,CEDENO,VE0702,ASCENSION FARRERAS,VE070203,UE SIMON DIAZ
MERIDA,VE14,LIBERTADOR,VE1412,JJ OSUNA RODRIGUEZ,VE141212,UEB 10 DE DICIEMBRE
MERIDA,VE14,LIBERTADOR,VE1412,JACINTO PLAZA,VE141207,UEB COMPLEJO EDUCATIVO 16 DE SEPTIEMBRE
BOLIVAR,VE07,CARONI,VE0701,CACHAMAY,VE070101,UEB DR WENCESLAO MONSERRATTE
MERIDA,VE14,LIBERTADOR,VE1412,ARIAS,VE141202,UEB JOSE TRINIDAD MALDONADO ( LA JOYA NER 094)
BOLIVAR,VE07,PIAR,VE0706,PEDRO COVA,VE070603,UEB LA MONTANA
DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,UEB MANUELA SAENZ
BOLIVAR,VE07,CARONI,VE0701,CHIRICA,VE070102,UEB MARIA ELENA DE MORA
MERIDA,VE14,LIBERTADOR,VE1412,LASSO DE LA VEGA,VE141209,UEB RAMON PARRA PICON
BOLIVAR,VE07,CARONI,VE0701,CACHAMAY,VE070101,UEB RORAIMA - NOBOTOMO KOKOTUKA
MERIDA,VE14,LIBERTADOR,VE1412,JACINTO PLAZA,VE141207,UEB SAN JACINTO
MERIDA,VE14,LIBERTADOR,VE1412,LASSO DE LA VEGA,VE141209,UEB SIERRA DE LA CULATA (LOS MAITINES)
DELTA AMACURO,VE10,TUCUPITA,VE1004,JUAN MILLAN,VE100403,UEB VICENTE EMPARAN
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEBN AGUSTIN AVELEDO
BOLIVAR,VE07,CARONI,VE0701,UNARE,VE070106,UEC CRISTO REY
MIRANDA,VE15,URDANETA,VE1520,CUA,VE152001,"UEE ""PROFESOR JESUS MARIA RANGEL"""
MIRANDA,VE15,BRION,VE1504,HIGUEROTE,VE150401,UEE 3 DE JUNIO
MIRANDA,VE15,EL HATILLO,VE1509,EL HATILLO,VE150901,UEE ABILIO REYES OCHOA
MIRANDA,VE15,GUAICAIPURO,VE1510,LOS TEQUES,VE151001,UEE ALEJANDRINA DE LUGO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,UEE ANA DOLORES FERNANDEZ
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,UEE ANDRES BELLO
MIRANDA,VE15,EL HATILLO,VE1509,EL HATILLO,VE150901,UEE ARMANDO REVERON
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,UEE ARMANDO REVERON
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEE BARBARA DE LUJAN
ZULIA,VE23,SAN FRANCISCO,VE2317,LOS CORTIJOS,VE231705,UEE BATALLA DE CARABOBO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN SEBASTIAN,VE202304,UEE BLANCA LOPEZ DE SANCHEZ
DELTA AMACURO,VE10,TUCUPITA,VE1004,JUAN MILLAN,VE100403,UEE BOLIVARIANO JOSE LUIS RAMOS
TACHIRA,VE20,INDEPENDENCIA,VE2011,INDEPENDENCIA,VE201101,UEE BRO FERNANDO MARIA CONTRERAS
MIRANDA,VE15,GUAICAIPURO,VE1510,LOS TEQUES,VE151001,UEE BUENOS AIRES
TACHIRA,VE20,CORDOBA,VE2006,CORDOBA,VE200601,UEE BUENOS AIRES
MIRANDA,VE15,ACEVEDO,VE1501,PANAQUIRE,VE150107,UEE CANO NEGRO
MIRANDA,VE15,CRISTOBAL ROJAS,VE1508,CHARALLAVE,VE150801,UEE CARMEN RUIZ
MIRANDA,VE15,INDEPENDENCIA,VE1511,EL CARTANAL,VE151102,UEE CARTANAL I
ZULIA,VE23,MARACAIBO,VE2313,ANTONIO BORJAS ROMERO,VE231301,UEE CASSIANO LOSSADA III
MIRANDA,VE15,ACEVEDO,VE1501,CAUCAGUA,VE150101,UEE CHUSPITA
ZULIA,VE23,MARACAIBO,VE2313,VENANCIO PULGAR,VE231317,UEE CMTE REMIGIO NEGRON
MIRANDA,VE15,ZAMORA,VE1521,GUATIRE,VE152101,UEE CONCENTRACION  REVENTON
MIRANDA,VE15,PLAZA,VE1517,GUARENAS,VE151701,UEE CREACION GUACARAPA
MIRANDA,VE15,PLAZA,VE1517,GUARENAS,VE151701,UEE CREACION ZUMBA
MIRANDA,VE15,SUCRE,VE1519,FILAS DE MARICHES,VE151903,UEE DANILO ANDERSON
MIRANDA,VE15,SUCRE,VE1519,FILA DE MARICHES,VE151903,UEE DANILO ANDERSON
MIRANDA,VE15,LOS SALIAS,VE1513,SAN ANTONIO DE LOS ALTOS,VE151301,UEE DILIA DELGADO DE BELLO
BOLIVAR,VE07,CARONI,VE0701,UNARE,VE070106,UEE DR RAFAEL VEGAS
BOLIVAR,VE07,HERES,VE0705,AGUA SALADA,VE070501,UEE DR RAUL LEONI
TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,UEE DR. RAUL LEONI
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN SEBASTIAN,VE202304,UEE DRA. BLANCA LOPEZ DE SANCHEZ
BOLIVAR,VE07,SIFONTES,VE0709,SIFONTES,VE070901,UEE EL LIMONAL
MIRANDA,VE15,GUAICAIPURO,VE1510,LOS TEQUES,VE151001,UEE EL NACIONAL
MIRANDA,VE15,ZAMORA,VE1521,GUATIRE,VE152101,UEE ESTADO MONAGAS
MIRANDA,VE15,PAZ CASTILLO,VE1515,SANTA LUCIA,VE151501,UEE ESTADO YARACUY
MIRANDA,VE15,SIMON BOLIVAR,VE1518,SAN FRANCISCO DE YARE,VE151801,UEE ESTILITA SANOJA ALZURU
BOLIVAR,VE07,HERES,VE0705,CATEDRAL,VE070502,UEE FELIX MONTES
MIRANDA,VE15,CARRIZAL,VE1506,CARRIZAL,VE150601,UEE FRANCIASCO DE MIRANDA
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN JUAN BAUTISTA,VE202303,UEE FRANCISCO DE MIRANDA
MIRANDA,VE15,ANDRES BELLO,VE1502,SAN JOSE DE BARLOVENTO,VE150201,UEE FRAY JOSE ZAPICO
TACHIRA,VE20,TORBES,VE2027,TORBES,VE202701,UEE GENERAL CARLOS SOUBLETE
MIRANDA,VE15,URDANETA,VE1520,CUA,VE152001,UEE GENERAL JAIRO ALFONZO LLANOS MORALES
MIRANDA,VE15,SUCRE,VE1519,FILAS DE MARICHES,VE151903,UEE GENERALISIMO I
BOLIVAR,VE07,SIFONTES,VE0709,SIFONTES,VE070901,UEE HORACIO CABRERA SIFONTES
TACHIRA,VE20,FERNANDEZ FEO,VE2007,FERNANDEZ FEO,VE200701,UEE INES LABRADOR DE LARA
TACHIRA,VE20,BOLIVAR,VE2004,PALOTAL,VE200402,UEE JOSE ANTONIO PAEZ
ZULIA,VE23,SAN FRANCISCO,VE2317,JOSE DOMINGO RUS,VE231707,UEE JOSE DOMINGO RUSS
MIRANDA,VE15,URDANETA,VE1520,CUA,VE152001,UEE JOSE GIL FORTOUL
TACHIRA,VE20,INDEPENDENCIA,VE2011,JUAN GERMAN ROSCIO,VE201102,UEE JUAN GERMAN ROCIO
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEE JUSEPA
MIRANDA,VE15,URDANETA,VE1520,CUA,VE152001,UEE LA GUADALUPE
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN SEBASTIAN,VE202304,UEE LAGUNILLAS DE ZORCA
ZULIA,VE23,CABIMAS,VE2303,GERMAN RIOS LINARES,VE230303,UEE LAS HUERTAS
MIRANDA,VE15,BUROZ,VE1505,MAMPORAL,VE150501,UEE LAS MARAVILLAS
MIRANDA,VE15,BUROZ,VE1505,MAMPORAL,VE150501,UEE LAS TORO
BOLIVAR,VE07,SIFONTES,VE0709,SIFONTES,VE070901,UEE LAS TRES ROSAS
MIRANDA,VE15,PLAZA,VE1517,GUARENAS,VE151701,UEE LINO BRAVO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,LA CONCORDIA,VE202301,UEE LUIS RAMIREZ CHACON
MIRANDA,VE15,ZAMORA,VE1521,GUATIRE,VE152101,UEE MAESTRO VICENTE EMILIO SOJO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,LA CONCORDIA,VE202301,UEE MANUEL FELIPE RUGELES
ZULIA,VE23,MARACAIBO,VE2313,ANTONIO BORJAS ROMERO,VE231301,UEE MARISCAL ANTONIO JOSE DE SUCRE
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN JUAN BAUTISTA,VE202303,UEE MARISCAL SUCRE
MIRANDA,VE15,BUROZ,VE1505,MAMPORAL,VE150501,UEE MAURICA
TACHIRA,VE20,SAN CRISTOBAL,VE2023,LA CONCORDIA,VE202301,UEE MENCA DE LEONI
BOLIVAR,VE07,CEDENO,VE0702,PIJIGUAOS,VE070206,UEE MIGUEL OTERO SILVA
TACHIRA,VE20,INDEPENDENCIA,VE2011,INDEPENDENCIA,VE201101,UEE MONS. EDMUNDO VIVAS
BOLIVAR,VE07,HERES,VE0705,AGUA SALADA,VE070501,UEE NUESTRA SENORA VIRGEN DEL CARMEN
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN JUAN BAUTISTA,VE202303,UEE NUESTRA SRA PERPETUO SOCORRO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN JUAN BAUTISTA,VE202303,UEE NUESTRA SRA. PERPETUO SOCORRO
MIRANDA,VE15,LANDER,VE1512,OCUMARE DEL TUY,VE151201,UEE PABLO CALZADILLA HERNANDEZ
TACHIRA,VE20,TORBES,VE2027,TORBES,VE202701,UEE PEDRO PADRON BRINEZ
MIRANDA,VE15,INDEPENDENCIA,VE1511,EL CARTANAL,VE151102,UEE PEDRO RODRIGUEZ
TACHIRA,VE20,SAN CRISTOBAL,VE2023,LA CONCORDIA,VE202301,UEE PROF. ALICIA CHACON DE SANCHEZ
TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,UEE PROF. PABLO EMILIO OSTOS
TACHIRA,VE20,SAN CRISTOBAL,VE2023,LA CONCORDIA,VE202301,UEE RAMON BUENAHORA
TACHIRA,VE20,SAN CRISTOBAL,VE2023,LA CONCORDIA,VE202301,UEE RAMON VIVAS GOMEZ
TACHIRA,VE20,FERNANDEZ FEO,VE2007,ALBERTO ADRIANI,VE200702,UEE RENACER DE LA ESPERANZA
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN JUAN BAUTISTA,VE202303,UEE REPUBLICA DEL ECUADOR
BOLIVAR,VE07,HERES,VE0705,AGUA SALADA,VE070501,UEE RIO ORINOCO
BOLIVAR,VE07,HERES,VE0705,CATEDRAL,VE070502,UEE RIO ORINOCO
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEE ROMULO GALLEGOS
MIRANDA,VE15,SIMON BOLIVAR,VE1518,SAN FRANCISCO DE YARE,VE151801,UEE SAN NICOLAS DE BARI
MIRANDA,VE15,ACEVEDO,VE1501,CAUCAGUA,VE150101,UEE SAN RAFAEL
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,UEE SIMON BOLIVAR
BOLIVAR,VE07,HERES,VE0705,CATEDRAL,VE070502,UEE SIMON BOLIVAR (HERES)
MIRANDA,VE15,ACEVEDO,VE1501,RIBAS,VE150108,UEE TAPIPA GRANDE
ZULIA,VE23,SAN FRANCISCO,VE2317,LOS CORTIJOS,VE231705,UEE TERESA LOPEZ BUSTAMANTE
MIRANDA,VE15,CARRIZAL,VE1506,CARRIZAL,VE150601,UEE TERRITORIO DELTA AMACURO
TACHIRA,VE20,FERNANDEZ FEO,VE2007,ALBERTO ADRIANI,VE200702,UEE VALLE LORENA
TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,UEE VICTOR MORENO OROZCO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN JUAN BAUTISTA,VE202303,UEE WALDA DE MARQUEZ
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN SEBASTIAN,VE202304,UEE WALDA DE MARQUEZ
MIRANDA,VE15,ACEVEDO,VE1501,CAUCAGUA,VE150101,UEE YAGUAPA CENTRO
MIRANDA,VE15,INDEPENDENCIA,VE1511,SANTA TERESA DEL TUY,VE151101,UEEA ALBERTO RAMOS
MIRANDA,VE15,PAEZ,VE1514,RIO CHICO,VE151401,UEEB BURGOS
MIRANDA,VE15,PAZ CASTILLO,VE1515,SANTA LUCIA,VE151501,UEEB LA CALCETA
MIRANDA,VE15,ACEVEDO,VE1501,PANAQUIRE,VE150107,UEEB MANGO DE OCOITA
MIRANDA,VE15,GUAICAIPURO,VE1510,PARACOTOS,VE151005,UEEB PALO NEGRO
MIRANDA,VE15,ZAMORA,VE1521,BOLIVAR,VE152102,UEEB SAN JOSE DE CHUSPITA
MIRANDA,VE15,PAEZ,VE1514,EL GUAPO,VE151402,UEEB SANTA INES
MIRANDA,VE15,SIMON BOLIVAR,VE1518,SAN FRANCISCO DE YARE,VE151801,UEEB VIRGEN DE COROMOTO
ZULIA,VE23,MARACAIBO,VE2313,ANTONIO BORJAS ROMERO,VE231301,UEEEIB EKIRAJULEE
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEEEN DAVID PASCOE
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,UEM COROMOTO
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEM SIMON BOLIVAR (MUNICIPAL)
BOLIVAR,VE07,HERES,VE0705,CATEDRAL,VE070502,UEM SIMON BOLIVAR (MUNICIPAL)
MIRANDA,VE15,EL HATILLO,VE1509,EL HATILLO,VE150901,UEMR ARMANDO REVERON
MIRANDA,VE15,EL HATILLO,VE1509,EL HATILLO,VE150901,UEMR PEDRO CAMEJO
MIRANDA,VE15,EL HATILLO,VE1509,EL HATILLO,VE150901,UEMR RAFAEL URDANETA
MIRANDA,VE15,URDANETA,VE1520,CUA,VE152001,UEN 12 DE OCTUBRE
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN 24 DE JULIO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN 24 DE JUNIO
MIRANDA,VE15,INDEPENDENCIA,VE1511,EL CARTANAL,VE151102,UEN 27 DE JUNIO
BOLIVAR,VE07,BOLIVARIANO ANGOSTURA,VE0707,BARCELONETA,VE070702,UEN AEROPUERTO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN JUAN,VE010117,UEN AGUSTIN ZAMORA QUINTANA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN ANDRES ELOY BLANCO
BOLIVAR,VE07,CEDENO,VE0702,PIJIGUAOS,VE070206,UEN ANDRES ELOY BLANCO
TACHIRA,VE20,FERNANDEZ FEO,VE2007,ALBERTO ADRIANI,VE200702,UEN ANGEL MORALES
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN ANTONIO JOSE DE SUCRE
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,UEN ANTONIO ORTEGA ORDONEZ
BOLIVAR,VE07,SIFONTES,VE0709,SAN ISIDRO,VE070903,UEN ARAIMA TEPUY
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,UEN ARMANDO CASTILLO PLAZA
BOLIVAR,VE07,CEDENO,VE0702,ALTAGRACIA,VE070202,UEN ARTURO USLAR PIETRI
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,UEN BARTOLOME SALOM
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN BASICA CATIA
FALCON,VE11,MIRANDA,VE1114,GUZMAN GUILLERMO,VE111404,UEN BEJUQUERO
BOLIVAR,VE07,CARONI,VE0701,UNARE,VE070106,UEN BELEN SAN JUAN COLINA//  EZEQUIEL ZAMORA
MIRANDA,VE15,EL HATILLO,VE1509,EL HATILLO,VE150901,UEN BOLIV CONOPOIMA
MIRANDA,VE15,URDANETA,VE1520,NUEVA CUA,VE152002,UEN BOLIV LIBERTADOR SIMON BOLIVAR
ZULIA,VE23,GUAJIRA,VE2315,SINAMAICA,VE231501,UEN BOLIV. LAS HUERTAS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,UEN BOLIVARIANA NINO SIMON
DELTA AMACURO,VE10,TUCUPITA,VE1004,JUAN MILLAN,VE100403,UEN BOLIVARIANO LUISA CACERES DE ARISMENDI
DELTA AMACURO,VE10,TUCUPITA,VE1004,MARISCAL ANTONIO JOSE DE SUCRE,VE100405,UEN BOLIVARIANO TERESA DE LA PARRA
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEN BRISAS DEL UYAPARI
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEN CACIQUE ARAMAIPURO
MIRANDA,VE15,GUAICAIPURO,VE1510,TACATA,VE151007,UEN CALAZAN HERRERA
BOLIVAR,VE07,HERES,VE0705,JOSE ANTONIO PAEZ,VE070503,UEN CARDOZO
MIRANDA,VE15,PLAZA,VE1517,GUARENAS,VE151701,UEN CARMEN CABRILES
MIRANDA,VE15,ACEVEDO,VE1501,CAUCAGUA,VE150101,UEN CAUCAGUA
MIRANDA,VE15,CRISTOBAL ROJAS,VE1508,CHARALLAVE,VE150801,UEN CECILIO ACOSTA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,MACARAO,VE010113,UEN CENTRO AMERICA
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,UEN COSME DAMIANT PENA
BOLIVAR,VE07,SUCRE,VE0710,MOTIACO,VE071005,UEN CRISANTO POYO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN CRUCITA DELGADO
BOLIVAR,VE07,GRAN SABANA,VE0704,SECCION CAPITAL GRAN SABANA,VE070401,UEN DAURAK MERU
BOLIVAR,VE07,BOLIVARIANO ANGOSTURA,VE0707,SAN FRANCISCO,VE070703,UEN DR SANTIAGO IZAGUIRRE
MIRANDA,VE15,GUAICAIPURO,VE1510,LOS TEQUES,VE151001,UEN EDUARDO RISQUEZ
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN EDUARDO ROHL
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,UEN EL ARAGUANEY
ZULIA,VE23,MARACAIBO,VE2313,VENANCIO PULGAR,VE231317,UEN EL DESCANSO
BOLIVAR,VE07,SUCRE,VE0710,MOTIACO,VE071005,UEN EL GUARRAY
MIRANDA,VE15,CHACAO,VE1507,CHACAO,VE150701,UEN EL LIBERTADOR
BOLIVAR,VE07,HERES,VE0705,CATEDRAL,VE070502,UEN EL MEREYAL
MIRANDA,VE15,PLAZA,VE1517,GUARENAS,VE151701,UEN EL TAMARINDO
LARA,VE13,PALAVECINO,VE1306,JOSE GREGORIO BASTIDAS,VE130602,UEN ELLILDA PASTORA PEREZ ROMERO
BOLIVAR,VE07,BOLIVARIANO ANGOSTURA,VE0707,BARCELONETA,VE070702,UEN ENIO CAMPO
MIRANDA,VE15,BARUTA,VE1503,BARUTA,VE150301,UEN EUTIMIO RIVAS
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEN EZEQUIEL ZAMORA
BOLIVAR,VE07,GRAN SABANA,VE0704,SECCION CAPITAL GRAN SABANA,VE070401,UEN EZEQUIEL ZAMORA
BOLIVAR,VE07,SUCRE,VE0710,MOTIACO,VE071005,UEN EZEQUIEL ZAMORA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN FEDERICO QUIROS RODRIGUEZ
BOLIVAR,VE07,SUCRE,VE0710,MOTIACO,VE071005,UEN FELIPE DE INCIARTE
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEN FERMIN TORO
MIRANDA,VE15,CHACAO,VE1507,CHACAO,VE150701,UEN FERNANDO PENALVER
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN FIDEL JESUS OROZCO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN FROILAN NORIEGA (AI)
BOLIVAR,VE07,SIFONTES,VE0709,DALLA COSTA,VE070902,UEN GUAICAIPURO
MIRANDA,VE15,GUAICAIPURO,VE1510,LOS TEQUES,VE151001,UEN GUAICAIPURO
BOLIVAR,VE07,SUCRE,VE0710,GUARATARO,VE071003,UEN GUARATARO
MIRANDA,VE15,GUAICAIPURO,VE1510,LOS TEQUES,VE151001,UEN GUARENAS
BOLIVAR,VE07,CARONI,VE0701,UNARE,VE070106,UEN HUGO RAFAEL CHAVEZ FRIAS
TACHIRA,VE20,FERNANDEZ FEO,VE2007,ALBERTO ADRIANI,VE200702,UEN IDEARIO BOLIBARIANO
BOLIVAR,VE07,BOLIVARIANO ANGOSTURA,VE0707,BARCELONETA,VE070702,UEN IMATACA
MIRANDA,VE15,INDEPENDENCIA,VE1511,EL CARTANAL,VE151102,UEN INDEPENDENCIA 1811
MIRANDA,VE15,SUCRE,VE1519,FILAS DE MARICHES,VE151903,UEN INDIA CARIMAO
ZULIA,VE23,MARACAIBO,VE2313,CECILIO ACOSTA,VE231305,UEN JAMES FERGUSSON
BOLIVAR,VE07,HERES,VE0705,ZEA,VE070509,UEN JOAQUIN MORENO DE MENDOZA
MIRANDA,VE15,SUCRE,VE1519,CAUCAGUITA,VE151902,UEN JOSE ANTONIO CALCANO
BOLIVAR,VE07,SIFONTES,VE0709,DALLA COSTA,VE070902,UEN JOSE ANTONIO MIRANDA
MIRANDA,VE15,BRION,VE1504,CURIEPE,VE150402,UEN JOSE ANTONIO PAEZ
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,UEN JOSE CORTEZ DE MADARIAGA
MIRANDA,VE15,URDANETA,VE1520,CUA,VE152001,UEN JOSE DE SAN MARTIN
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN JOSE FELIX BLANCO
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEN JOSE FELIX RIBAS
BOLIVAR,VE07,HERES,VE0705,MARHUANTA,VE070505,UEN JOSE GIL FORTOUL NER 308
MIRANDA,VE15,CARRIZAL,VE1506,CARRIZAL,VE150601,UEN JOSE MANUEL ALVAREZ
BOLIVAR,VE07,SIFONTES,VE0709,SIFONTES,VE070901,UEN JOSE MIGUEL NUNEZ
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,ANTIMANO,VE010102,UEN JOSE PALACIOS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,UEN JUAN ANTONIO MANDARINO
MIRANDA,VE15,INDEPENDENCIA,VE1511,SANTA TERESA DEL TUY,VE151101,UEN JUAN ANTONIO ROMAN VALLECILLOS.
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,UEN JUAN BAUTISTA CASTRO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN JUAN MANUEL LANDAETA
BOLIVAR,VE07,SIFONTES,VE0709,DALLA COSTA,VE070902,UEN KAMARIAK- MERU
BOLIVAR,VE07,GRAN SABANA,VE0704,SECCION CAPITAL GRAN SABANA,VE070401,UEN KEWEY
MIRANDA,VE15,PAZ CASTILLO,VE1515,SANTA LUCIA,VE151501,UEN LA CANA AMARGA
BOLIVAR,VE07,SIFONTES,VE0709,SIFONTES,VE070901,UEN LA CARATICA
TACHIRA,VE20,FERNANDEZ FEO,VE2007,FERNANDEZ FEO,VE200701,UEN LA COLORADA
BOLIVAR,VE07,SIFONTES,VE0709,SIFONTES,VE070901,UEN LA MANGA
TACHIRA,VE20,FERNANDEZ FEO,VE2007,ALBERTO ADRIANI,VE200702,UEN LA MORITA
FALCON,VE11,MIRANDA,VE1114,GUZMAN GUILLERMO,VE111404,UEN LA NEGRITA
BOLIVAR,VE07,CARONI,VE0701,UNARE,VE070106,UEN LAS AMAZONAS
BOLIVAR,VE07,CEDENO,VE0702,ALTAGRACIA,VE070202,UEN LAS BONITAS
MIRANDA,VE15,BRION,VE1504,TACARIGUA,VE150403,UEN LAS GONZALEZ
BOLIVAR,VE07,SUCRE,VE0710,LAS MAJADAS,VE071004,UEN LAS MAJADAS NER 242
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,UEN LICEO DE APLICACION
MIRANDA,VE15,PAZ CASTILLO,VE1515,SANTA LUCIA,VE151501,UEN LICEO ESTADO VARGAS
BOLIVAR,VE07,SIFONTES,VE0709,SIFONTES,VE070901,UEN LILIA FERRER DE MARQUINA NER 047
BOLIVAR,VE07,BOLIVARIANO ANGOSTURA,VE0707,ANGOSTURA,VE070701,UEN LINO MARADEY DONATO
BOLIVAR,VE07,BOLIVARIANO ANGOSTURA,VE0707,BARCELONETA,VE070702,UEN LINO MARADEY DONATO
MIRANDA,VE15,ZAMORA,VE1521,GUATIRE,VE152101,UEN LIVIA  GOUVERNEUR
MIRANDA,VE15,BARUTA,VE1503,BARUTA,VE150301,UEN LOMAS BAJAS
BOLIVAR,VE07,HERES,VE0705,AGUA SALADA,VE070501,UEN LOS CARIBES
BOLIVAR,VE07,HERES,VE0705,JOSE ANTONIO PAEZ,VE070503,UEN LOS CARIBES
MIRANDA,VE15,SUCRE,VE1519,LEONCIO MARTINEZ,VE151905,UEN LUIS BELTRAN PRIETO FIGUEROA
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEN LUISA CACERES DE ARISMENDI
BOLIVAR,VE07,SIFONTES,VE0709,DALLA COSTA,VE070902,UEN MADRE MARIA DE SAN JOSE
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN MANUEL LANDAETA ROSALES
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEN MANUEL MANRIQUE
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,UEN MANUEL SALVADOR GOMEZ
BOLIVAR,VE07,GRAN SABANA,VE0704,SECCION CAPITAL GRAN SABANA,VE070401,UEN MAPAURI
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN MARIA LUISA ESTRADA MONTUFAR
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN MARIANO PICON SALAS
BOLIVAR,VE07,SUCRE,VE0710,SUCRE,VE071001,UEN MARIPA
ZULIA,VE23,MARACAIBO,VE2313,ANTONIO BORJAS ROMERO,VE231301,UEN MERY SANCHEZ DE UGAS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN MIGUEL ANGEL LOPEZ CARDENAS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN MIGUEL ANTONIO CARO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,UEN MIGUEL ANTONIO CARO (LICEO)
